id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
18007,58.0,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,yes,55-64,Gen Z & Boomers,8,2008-08-07,Thursday
18008,61.0,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes,55-64,Gen Z & Boomers,2,2009-02-24,Tuesday
18009,55.0,management,married,unknown,no,179,no,no,unknown,19,jun,97,1,-1,0,unknown,no,55-64,Gen Z & Boomers,6,2008-06-19,Thursday
18010,37.0,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no,35-44,Adultxs,5,2008-05-07,Wednesday
18011,31.0,management,married,tertiary,no,0,yes,yes,cellular,28,jul,664,8,-1,0,unknown,yes,25-34,Millenials,7,2008-07-28,Monday
18012,63.0,retired,married,secondary,no,2030,no,no,cellular,6,apr,61,6,-1,0,unknown,no,55-64,Gen Z & Boomers,4,2009-04-06,Monday
18013,40.0,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes,35-44,Adultxs,5,2008-05-15,Thursday
18014,26.0,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no,25-34,Millenials,5,2008-05-12,Monday
18015,31.0,unemployed,divorced,tertiary,no,756,no,no,cellular,20,jul,355,2,-1,0,unknown,yes,25-34,Millenials,7,2009-07-20,Monday
18016,25.0,admin.,single,secondary,no,285,no,no,cellular,3,jul,658,3,-1,0,unknown,yes,25-34,Millenials,7,2008-07-03,Thursday
18017,30.0,management,married,tertiary,no,882,no,no,cellular,22,aug,102,6,-1,0,unknown,no,25-34,Millenials,8,2008-08-22,Friday
18018,28.0,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no,25-34,Millenials,5,2009-05-11,Monday
18019,47.0,technician,divorced,secondary,no,1851,yes,no,unknown,19,may,140,2,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-19,Monday
18020,42.0,management,married,tertiary,no,478,no,yes,cellular,8,jul,165,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-08,Tuesday
18021,48.0,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success,yes,45-54,Divorciadxs,10,2008-10-08,Wednesday
18022,54.0,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes,45-54,Divorciadxs,10,2008-10-20,Monday
18023,32.0,management,single,tertiary,no,11,yes,yes,cellular,5,may,399,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-05,Monday
18024,50.0,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,3,-1,0,unknown,yes,45-54,Divorciadxs,5,2008-05-13,Tuesday
18025,20.0,blue-collar,single,secondary,no,76,yes,no,cellular,18,may,639,2,-1,0,unknown,yes,18-24,Gen Z & Boomers,5,2009-05-18,Monday
18026,34.0,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-28,Wednesday
18027,54.0,housemaid,single,secondary,no,1213,no,no,cellular,12,nov,241,1,-1,0,unknown,yes,45-54,Divorciadxs,11,2008-11-12,Wednesday
18028,48.0,management,married,tertiary,no,20718,yes,no,unknown,14,may,125,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-14,Wednesday
18029,24.0,blue-collar,single,secondary,no,9883,no,no,cellular,8,jul,210,5,-1,0,unknown,yes,18-24,Gen Z & Boomers,7,2008-07-08,Tuesday
18030,27.0,technician,single,secondary,no,643,no,no,telephone,14,oct,301,1,93,1,success,yes,25-34,Millenials,10,2008-10-14,Tuesday
18031,49.0,blue-collar,married,primary,no,408,no,no,cellular,12,aug,559,4,-1,0,unknown,yes,45-54,Divorciadxs,8,2008-08-12,Tuesday
18032,33.0,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,yes,25-34,Millenials,9,2008-09-01,Monday
18033,38.0,management,married,tertiary,no,0,no,no,cellular,24,sep,246,12,197,6,failure,no,35-44,Adultxs,9,2008-09-24,Wednesday
18034,33.0,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes,25-34,Millenials,4,2009-04-30,Thursday
18035,49.0,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-02,Monday
18036,30.0,technician,single,tertiary,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-07,Wednesday
18037,60.0,admin.,married,secondary,no,3735,no,no,cellular,22,mar,248,1,90,10,success,yes,55-64,Gen Z & Boomers,3,2010-03-22,Monday
18038,30.0,technician,single,secondary,no,151,no,no,cellular,3,feb,276,2,-1,0,unknown,no,25-34,Millenials,2,2009-02-03,Tuesday
18039,41.0,admin.,married,secondary,no,124,yes,no,cellular,12,may,191,3,-1,0,unknown,no,35-44,Adultxs,5,2008-05-12,Monday
18040,30.0,self-employed,single,tertiary,no,3137,yes,no,cellular,31,jul,368,7,-1,0,unknown,no,25-34,Millenials,7,2008-07-31,Thursday
18041,41.0,unemployed,single,tertiary,no,79,no,no,telephone,9,nov,394,1,390,2,success,yes,35-44,Adultxs,11,2009-11-09,Monday
18042,43.0,management,married,tertiary,no,8,no,no,cellular,11,aug,95,4,-1,0,unknown,no,35-44,Adultxs,8,2008-08-11,Monday
18043,32.0,management,married,secondary,no,0,no,no,cellular,20,aug,162,4,-1,0,unknown,no,25-34,Millenials,8,2008-08-20,Wednesday
18044,28.0,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,yes,25-34,Millenials,7,2008-07-08,Tuesday
18045,27.0,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no,25-34,Millenials,2,2009-02-05,Thursday
18046,56.0,technician,single,primary,no,145,yes,no,telephone,6,feb,124,2,9,2,other,no,55-64,Gen Z & Boomers,2,2009-02-06,Friday
18047,53.0,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes,45-54,Divorciadxs,10,2008-10-27,Monday
18048,32.0,technician,single,secondary,no,1307,yes,no,unknown,28,may,267,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-28,Wednesday
18049,47.0,technician,single,secondary,no,736,no,no,cellular,29,jul,212,2,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-29,Tuesday
18050,28.0,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,170,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
18051,37.0,student,single,unknown,no,444,no,no,cellular,14,aug,137,1,102,5,success,yes,35-44,Adultxs,8,2008-08-14,Thursday
18052,44.0,admin.,divorced,secondary,no,21,yes,no,cellular,13,apr,681,3,-1,0,unknown,no,35-44,Adultxs,4,2009-04-13,Monday
18053,43.0,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no,35-44,Adultxs,5,2008-05-12,Monday
18054,60.0,retired,married,secondary,no,8121,yes,yes,cellular,18,aug,98,7,-1,0,unknown,no,55-64,Gen Z & Boomers,8,2008-08-18,Monday
18055,54.0,management,married,tertiary,no,1938,yes,no,telephone,31,jul,81,7,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-31,Thursday
18056,24.0,admin.,single,secondary,no,1295,no,no,cellular,21,apr,476,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,4,2009-04-21,Tuesday
18057,62.0,retired,married,secondary,no,1495,no,no,cellular,17,aug,606,1,196,1,success,yes,55-64,Gen Z & Boomers,8,2009-08-17,Monday
18058,41.0,management,married,tertiary,no,254,no,no,cellular,9,jun,183,2,294,2,failure,yes,35-44,Adultxs,6,2008-06-09,Monday
18059,26.0,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-05,Monday
18060,59.0,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-09,Friday
18061,44.0,admin.,married,secondary,yes,0,no,yes,unknown,30,jun,76,3,-1,0,unknown,no,35-44,Adultxs,6,2008-06-30,Monday
18062,40.0,blue-collar,married,secondary,no,-839,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,yes,35-44,Adultxs,7,2008-07-16,Wednesday
18063,37.0,management,single,tertiary,no,698,no,no,cellular,8,sep,1081,2,-1,0,unknown,yes,35-44,Adultxs,9,2008-09-08,Monday
18064,51.0,admin.,married,secondary,no,241,no,no,cellular,7,dec,308,2,-1,0,unknown,yes,45-54,Divorciadxs,12,2009-12-07,Monday
18065,66.0,retired,married,secondary,no,995,no,no,cellular,27,feb,131,2,-1,0,unknown,yes,65+,Gen Z & Boomers,2,2009-02-27,Friday
18066,34.0,blue-collar,married,secondary,no,34,no,no,cellular,30,jan,379,1,-1,0,unknown,no,25-34,Millenials,1,2009-01-30,Friday
18067,43.0,admin.,married,secondary,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,no,35-44,Adultxs,5,2008-05-07,Wednesday
18068,34.0,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-21,Wednesday
18069,49.0,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,221,2,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-17,Monday
18070,44.0,blue-collar,single,primary,no,0,yes,no,cellular,24,jul,184,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-24,Thursday
18071,27.0,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,unknown,no,25-34,Millenials,7,2008-07-10,Thursday
18072,36.0,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,yes,35-44,Adultxs,6,2008-06-09,Monday
18073,79.0,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,yes,65+,Gen Z & Boomers,12,2008-12-11,Thursday
18074,37.0,management,married,tertiary,no,40,no,no,cellular,27,aug,1033,4,-1,0,unknown,yes,35-44,Adultxs,8,2008-08-27,Wednesday
18075,49.0,services,married,secondary,no,1314,no,no,cellular,14,aug,834,14,-1,0,unknown,yes,45-54,Divorciadxs,8,2008-08-14,Thursday
18076,41.0,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,8,may,170,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-08,Thursday
18077,31.0,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,25-34,Millenials,5,2008-05-15,Thursday
18078,30.0,technician,married,secondary,no,450,no,yes,cellular,14,jul,72,4,-1,0,unknown,no,25-34,Millenials,7,2008-07-14,Monday
18079,38.0,management,married,tertiary,no,76,yes,no,cellular,20,apr,167,2,287,3,failure,no,35-44,Adultxs,4,2009-04-20,Monday
18080,27.0,admin.,single,tertiary,no,73,no,no,cellular,29,jan,242,1,-1,0,unknown,no,25-34,Millenials,1,2009-01-29,Thursday
18081,45.0,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,yes,45-54,Divorciadxs,8,2008-08-13,Wednesday
18082,56.0,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes,55-64,Gen Z & Boomers,5,2008-05-05,Monday
18083,39.0,admin.,married,secondary,no,1388,yes,no,cellular,15,jul,150,5,-1,0,unknown,no,35-44,Adultxs,7,2008-07-15,Tuesday
18084,42.0,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,35-44,Adultxs,7,2008-07-07,Monday
18085,54.0,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,-1,0,unknown,yes,45-54,Divorciadxs,11,2008-11-18,Tuesday
18086,67.0,retired,married,primary,no,1430,no,no,cellular,11,jan,499,2,91,3,failure,yes,65+,Gen Z & Boomers,1,2010-01-11,Monday
18087,45.0,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,yes,45-54,Divorciadxs,6,2009-06-15,Monday
18088,27.0,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,25-34,Millenials,6,2008-06-27,Friday
18089,35.0,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,2,302,2,other,yes,35-44,Adultxs,5,2008-05-15,Thursday
18090,55.0,blue-collar,married,unknown,no,6134,no,no,cellular,6,aug,127,2,-1,0,unknown,no,55-64,Gen Z & Boomers,8,2008-08-06,Wednesday
18091,68.0,retired,married,secondary,no,4189,no,no,telephone,14,jul,897,2,-1,0,unknown,yes,65+,Gen Z & Boomers,7,2008-07-14,Monday
18092,44.0,management,married,tertiary,no,1850,yes,no,cellular,6,may,274,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-06,Tuesday
18093,36.0,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no,35-44,Adultxs,8,2008-08-13,Wednesday
18094,41.0,self-employed,single,tertiary,no,1755,no,no,unknown,11,jun,152,10,-1,0,unknown,no,35-44,Adultxs,6,2008-06-11,Wednesday
18095,58.0,retired,married,secondary,no,-324,yes,no,cellular,7,may,229,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-07,Wednesday
18096,27.0,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes,25-34,Millenials,6,2008-06-05,Thursday
18097,44.0,management,married,tertiary,no,1945,no,no,unknown,14,may,191,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-14,Wednesday
18098,34.0,management,single,tertiary,no,268,no,no,cellular,7,sep,587,1,-1,0,unknown,yes,25-34,Millenials,9,2009-09-07,Monday
18099,47.0,technician,married,secondary,no,293,no,no,cellular,1,jun,251,1,90,1,success,yes,45-54,Divorciadxs,6,2009-06-01,Monday
18100,51.0,management,married,unknown,no,1708,no,no,telephone,29,jan,92,3,-1,0,unknown,no,45-54,Divorciadxs,1,2009-01-29,Thursday
18101,45.0,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-19,Thursday
18102,34.0,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,yes,25-34,Millenials,5,2008-05-13,Tuesday
18103,26.0,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes,25-34,Millenials,8,2008-08-14,Thursday
18104,54.0,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,unknown,yes,45-54,Divorciadxs,6,2008-06-02,Monday
18105,51.0,blue-collar,married,primary,no,0,no,no,cellular,20,nov,85,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-20,Thursday
18106,47.0,admin.,married,secondary,no,70,yes,no,cellular,5,apr,144,4,374,2,success,yes,45-54,Divorciadxs,4,2010-04-05,Monday
18107,60.0,self-employed,married,primary,no,46,yes,no,unknown,6,may,202,4,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-06,Tuesday
18108,49.0,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486,1,-1,0,unknown,yes,45-54,Divorciadxs,7,2008-07-16,Wednesday
18109,30.0,technician,single,tertiary,no,3086,yes,no,cellular,7,may,84,3,168,1,failure,no,25-34,Millenials,5,2008-05-07,Wednesday
18110,25.0,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes,25-34,Millenials,7,2008-07-08,Tuesday
18111,40.0,admin.,married,secondary,no,1597,yes,no,unknown,30,may,633,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-30,Friday
18112,36.0,housemaid,single,tertiary,no,561,no,no,unknown,6,jun,274,2,-1,0,unknown,no,35-44,Adultxs,6,2008-06-06,Friday
18113,43.0,admin.,married,secondary,no,0,no,no,unknown,20,jun,804,12,-1,0,unknown,no,35-44,Adultxs,6,2008-06-20,Friday
18114,59.0,management,married,tertiary,no,553,yes,no,cellular,7,jul,1272,3,-1,0,unknown,yes,55-64,Gen Z & Boomers,7,2008-07-07,Monday
18115,28.0,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,yes,25-34,Millenials,12,2008-12-03,Wednesday
18116,42.0,technician,married,secondary,no,4466,no,no,cellular,17,nov,158,2,-1,0,unknown,no,35-44,Adultxs,11,2008-11-17,Monday
18117,30.0,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-15,Thursday
18118,34.0,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,207,3,130,5,other,yes,25-34,Millenials,8,2008-08-28,Thursday
18119,34.0,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,169,2,-1,0,unknown,no,25-34,Millenials,4,2009-04-09,Thursday
18120,24.0,technician,single,secondary,no,409,yes,no,unknown,16,may,912,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,5,2008-05-16,Friday
18121,41.0,blue-collar,married,secondary,no,97,no,yes,cellular,8,jul,212,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-08,Tuesday
18122,31.0,management,single,tertiary,no,471,no,no,cellular,29,aug,153,2,-1,0,unknown,no,25-34,Millenials,8,2008-08-29,Friday
18123,47.0,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-10,Thursday
18124,31.0,management,married,tertiary,no,1032,no,no,cellular,7,jul,284,1,-1,0,unknown,yes,25-34,Millenials,7,2008-07-07,Monday
18125,37.0,admin.,single,secondary,no,810,yes,no,cellular,8,apr,376,1,295,1,failure,no,35-44,Adultxs,4,2009-04-08,Wednesday
18126,48.0,management,married,tertiary,no,1949,yes,no,unknown,13,may,683,2,-1,0,unknown,yes,45-54,Divorciadxs,5,2008-05-13,Tuesday
18127,32.0,blue-collar,single,secondary,no,5252,yes,no,unknown,21,may,1162,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-21,Wednesday
18128,40.0,entrepreneur,married,secondary,no,1238,yes,no,telephone,21,jul,50,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-21,Monday
18129,43.0,technician,married,secondary,no,2344,yes,no,unknown,27,may,111,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-27,Tuesday
18130,59.0,unemployed,single,secondary,no,865,no,no,cellular,4,feb,1086,1,-1,0,unknown,no,55-64,Gen Z & Boomers,2,2009-02-04,Wednesday
18131,40.0,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no,35-44,Adultxs,11,2008-11-17,Monday
18132,33.0,management,single,tertiary,no,87,no,no,cellular,12,aug,978,1,-1,0,unknown,yes,25-34,Millenials,8,2008-08-12,Tuesday
18133,28.0,technician,single,tertiary,no,3623,no,no,cellular,10,mar,261,1,-1,0,unknown,yes,25-34,Millenials,3,2009-03-10,Tuesday
18134,53.0,blue-collar,married,secondary,no,-8,no,no,cellular,5,aug,794,1,-1,0,unknown,yes,45-54,Divorciadxs,8,2008-08-05,Tuesday
18135,22.0,student,single,secondary,no,3982,no,no,cellular,20,apr,206,1,-1,0,unknown,yes,18-24,Gen Z & Boomers,4,2009-04-20,Monday
18136,46.0,blue-collar,married,primary,no,557,no,no,unknown,18,jun,89,1,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-18,Wednesday
18137,33.0,management,single,tertiary,no,0,yes,no,telephone,5,may,399,2,358,5,other,no,25-34,Millenials,5,2008-05-05,Monday
18138,49.0,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure,no,45-54,Divorciadxs,5,2008-05-22,Thursday
18139,28.0,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes,25-34,Millenials,10,2008-10-20,Monday
18140,31.0,admin.,single,secondary,no,190,no,no,cellular,30,apr,514,1,-1,0,unknown,yes,25-34,Millenials,4,2009-04-30,Thursday
18141,77.0,retired,married,secondary,no,4112,no,no,telephone,26,jan,1616,1,95,2,success,yes,65+,Gen Z & Boomers,1,2009-01-26,Monday
18142,34.0,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,jul,123,3,-1,0,unknown,no,25-34,Millenials,7,2008-07-28,Monday
18143,31.0,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,3,-1,0,unknown,no,25-34,Millenials,5,2008-05-08,Thursday
18144,32.0,technician,married,secondary,no,560,no,no,cellular,6,aug,1044,4,-1,0,unknown,yes,25-34,Millenials,8,2008-08-06,Wednesday
18145,35.0,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-14,Wednesday
18146,34.0,blue-collar,single,secondary,no,1156,yes,no,unknown,23,may,234,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-23,Friday
18147,41.0,management,divorced,tertiary,no,647,yes,no,unknown,16,may,270,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-16,Friday
18148,30.0,management,single,tertiary,no,2708,no,no,cellular,19,nov,479,1,-1,0,unknown,no,25-34,Millenials,11,2008-11-19,Wednesday
18149,32.0,blue-collar,married,primary,no,388,yes,no,cellular,15,apr,171,2,-1,0,unknown,no,25-34,Millenials,4,2009-04-15,Wednesday
18150,32.0,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown,yes,25-34,Millenials,5,2008-05-26,Monday
18151,34.0,technician,married,secondary,no,0,yes,no,cellular,5,aug,231,2,2,3,success,yes,25-34,Millenials,8,2008-08-05,Tuesday
18152,30.0,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,30,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-26,Monday
18153,47.0,technician,married,secondary,no,568,yes,no,telephone,14,jul,256,2,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-14,Monday
18154,55.0,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,yes,55-64,Gen Z & Boomers,6,2009-06-01,Monday
18155,45.0,blue-collar,married,secondary,no,603,no,no,cellular,22,may,204,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-22,Thursday
18156,43.0,admin.,married,secondary,no,378,no,no,cellular,30,jul,782,8,-1,0,unknown,yes,35-44,Adultxs,7,2008-07-30,Wednesday
18157,33.0,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes,25-34,Millenials,6,2009-06-29,Monday
18158,30.0,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,unknown,yes,25-34,Millenials,10,2009-10-19,Monday
18159,42.0,technician,married,tertiary,no,1079,no,no,cellular,31,jul,61,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-31,Thursday
18160,30.0,management,single,tertiary,no,398,no,no,cellular,24,apr,235,2,-1,0,unknown,yes,25-34,Millenials,4,2009-04-24,Friday
18161,39.0,blue-collar,married,primary,no,-50,yes,no,cellular,15,may,100,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-15,Thursday
18162,52.0,blue-collar,married,primary,no,4793,yes,no,unknown,6,jun,176,2,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-06,Friday
18163,34.0,technician,single,tertiary,no,925,yes,no,cellular,13,apr,709,1,-1,0,unknown,yes,25-34,Millenials,4,2009-04-13,Monday
18164,46.0,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,yes,45-54,Divorciadxs,7,2008-07-28,Monday
18165,42.0,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,yes,35-44,Adultxs,6,2008-06-03,Tuesday
18166,31.0,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown,no,25-34,Millenials,5,2008-05-12,Monday
18167,55.0,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success,yes,55-64,Gen Z & Boomers,2,2009-02-04,Wednesday
18168,24.0,student,single,primary,no,382,no,no,cellular,13,nov,256,2,92,3,failure,yes,18-24,Gen Z & Boomers,11,2008-11-13,Thursday
18169,33.0,management,single,tertiary,no,224,no,no,cellular,8,mar,241,2,-1,0,unknown,yes,25-34,Millenials,3,2010-03-08,Monday
18170,57.0,technician,married,secondary,no,950,yes,no,cellular,9,jul,1272,1,-1,0,unknown,no,55-64,Gen Z & Boomers,7,2008-07-09,Wednesday
18171,46.0,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-18,Friday
18172,48.0,admin.,married,secondary,no,1131,no,yes,cellular,8,may,49,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-08,Thursday
18173,29.0,management,single,tertiary,no,5359,no,no,cellular,18,feb,147,1,-1,0,unknown,yes,25-34,Millenials,2,2009-02-18,Wednesday
18174,31.0,technician,single,tertiary,no,279,yes,no,unknown,13,may,198,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
18175,44.0,technician,married,secondary,no,1139,yes,no,cellular,30,jan,64,1,-1,0,unknown,no,35-44,Adultxs,1,2009-01-30,Friday
18176,25.0,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes,25-34,Millenials,7,2008-07-24,Thursday
18177,50.0,housemaid,married,tertiary,no,6181,no,no,unknown,17,jun,1162,2,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-17,Tuesday
18178,38.0,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-06,Tuesday
18179,54.0,technician,divorced,tertiary,no,2133,no,no,cellular,18,nov,176,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-18,Tuesday
18180,42.0,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,112,1,-1,0,unknown,yes,35-44,Adultxs,4,2009-04-20,Monday
18181,33.0,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,-1,0,unknown,yes,25-34,Millenials,2,2009-02-27,Friday
18182,32.0,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,no,25-34,Millenials,4,2009-04-15,Wednesday
18183,57.0,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,yes,55-64,Gen Z & Boomers,6,2009-06-22,Monday
18184,41.0,management,married,tertiary,no,9,yes,no,cellular,22,jul,82,3,-1,0,unknown,no,35-44,Adultxs,7,2008-07-22,Tuesday
18185,32.0,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,yes,25-34,Millenials,5,2008-05-15,Thursday
18186,53.0,management,married,tertiary,no,0,yes,no,cellular,14,jul,85,3,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-14,Monday
18187,49.0,admin.,divorced,secondary,no,168,yes,yes,unknown,8,may,513,1,-1,0,unknown,yes,45-54,Divorciadxs,5,2008-05-08,Thursday
18188,27.0,technician,single,secondary,no,0,no,no,cellular,6,feb,161,1,-1,0,unknown,no,25-34,Millenials,2,2009-02-06,Friday
18189,22.0,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure,yes,18-24,Gen Z & Boomers,8,2008-08-18,Monday
18190,46.0,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,yes,45-54,Divorciadxs,5,2008-05-15,Thursday
18191,30.0,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown,no,25-34,Millenials,9,2008-09-15,Monday
18192,51.0,blue-collar,married,primary,no,7098,no,no,cellular,6,aug,1471,7,-1,0,unknown,yes,45-54,Divorciadxs,8,2008-08-06,Wednesday
